Time	RAW:MW2	RAW:PROMIDA	RAW:PROMIDB	RAW:IAC	RAW:CT	RAW:MPH	RAW:MAP	RAW:RPM	RAW:TPS	RAW:INT	RAW:O2	RAW:MALFFLG1	RAW:MALFFLG2	RAW:MALFFLG3	RAW:MWAF1	RAW:MCU1IO	RAW:MCU2IO	RAW:VOLT	RAW:BLM	RAW:O2_CNT	RAW:ADVANCE	RAW:EGRDC	RAW:MAT	RAW:BPWMSB	RAW:BPWLSB	SENSOR:PROMID	SENSOR:IAC	SENSOR:Coolant Temp	SENSOR:SPEED	SENSOR:MAP	SENSOR:RPM	SENSOR:TPS	SENSOR:INT	SENSOR:O2	SENSOR:Battery Voltage	SENSOR:BLM	SENSOR:rich / lean counter	SENSOR:ADVANCE	SENSOR:EGRDC	SENSOR:MAT	SENSOR:BPW	MW2:Vss Pulse Occured	MW2:ESC 43B Ready for second Pwr Enrich	MW2:DRP Occured	MW2:Factory Test Mode (3.9k Ohms	MW2:Diagnostic Mode (0 Ohms)	MW2:ALDL Mode (10k Ohms)	MW2:High BAT voltage	MW2:Old basttery Flag	MWAF1:Low RPM hysteresis Flag	MWAF1:BLM Enable Flag	MWAF1:Low Battery (IAC Inhibited)	MWAF1:Quasi-Asynch transition Flag	MWAF1:Asynchronous Pulse Flag	MWAF1:1st time C/L or slow rich/lean	MWAF1:Rich Flag	MWAF1:Closed Loop Flag	MCU1IO:IAC coil A	MCU1IO:IAC coil B	MCU1IO:IAC motor on	MCU1IO:Not Used	MCU1IO:Vaccum present	MCU1IO:A/C enabled	MCU1IO:Wastegate bypass	MCU1IO:Park/Neutral	MCU2IO:A/C clutch	MCU2IO:Coolant pullup selected	MCU2IO:TCC Locked	MCU2IO:COP2	MCU2IO:Not Used	MCU2IO:Power Steering active	MCU2IO:Not Used	MCU2IO:Not Used	MALFFLG1:24  VSS (Vehicle Speed Sensor)	MALFFLG1:23  IAT / MAT low (Air Temperature)	MALFFLG1:22  TPS low (Throttle Position Sensor)	MALFFLG1:21  TPS high (Throttle Position Sensor)	MALFFLG1:15  CT low (Coolant Temperature)	MALFFLG1:14  CT high (Coolant Temperature)	MALFFLG1:13  Oxygen sensor	MALFFLG1:12  Engine not running	MALFFLG2:42  EST (Electronic Spark Timing)	MALFFLG2:41  Not Used	MALFFLG2:35  IAC	MALFFLG2:34  MAP low (Manifold Air Pressure)	MALFFLG2:33  MAP high (Manifold Air Pressure)	MALFFLG2:32  EGR (Exhaust Gas Recirculation)	MALFFLG2:31  Wastegate high MAP (overboost)	MALFFLG2:25  MAT high (Air Temperature)	MALFFLG3:55  ADU error	MALFFLG3:54  Not Used	MALFFLG3:53  High BAT voltage	MALFFLG3:52  CAL Pack missing	MALFFLG3:51  PROM error	MALFFLG3:45  O2 rich (Oxygen sensor)	MALFFLG3:44  O2 lean (Oxygen sensor)	MALFFLG3:43  Knock ESC
84.1	164	13	44	126	101	0	63	70	26	124	174	0	0	0	192	165	24	141	135	15	86	0	164	0	167	3372	126	96.3	0	33.6	1750	-0.7	124	0.769	14.1	135	15	30.23	0.0	91.6	167	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85.6	164	13	44	123	101	0	103	47	26	121	86	0	0	0	128	164	24	141	135	16	86	0	165	0	160	3372	123	96.3	0	48.4	1175	-0.7	121	0.380	14.1	135	16	30.23	0.0	90.9	160	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87.0	160	13	44	119	102	0	72	65	26	135	71	0	0	0	128	167	24	141	135	16	86	0	165	0	169	3372	119	97.7	0	36.9	1625	-0.7	135	0.314	14.1	135	16	30.23	0.0	90.9	169	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88.5	160	13	44	116	102	0	79	62	26	150	61	0	0	0	128	166	24	141	135	16	86	0	165	0	154	3372	116	97.7	0	39.5	1550	-0.7	150	0.270	14.1	135	16	30.23	0.0	90.9	154	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90.0	160	13	44	114	102	0	71	65	26	164	58	0	0	0	224	165	24	141	135	17	86	0	165	0	147	3372	114	97.7	0	36.6	1625	-0.7	164	0.256	14.1	135	17	30.23	0.0	90.9	147	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91.4	164	13	44	112	102	0	69	65	26	161	74	0	0	0	128	167	24	142	135	18	86	0	165	0	156	3372	112	97.7	0	35.8	1625	-0.7	161	0.327	14.2	135	18	30.23	0.0	90.9	156	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92.9	160	13	44	109	102	0	67	66	26	163	192	0	0	0	192	167	24	141	135	20	86	0	165	0	158	3372	109	97.7	0	35.1	1650	-0.7	163	0.849	14.1	135	20	30.23	0.0	90.9	158	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94.4	164	13	44	105	103	0	73	63	26	163	195	0	0	0	192	164	24	141	135	21	86	0	165	0	147	3372	105	99.1	0	37.3	1575	-0.7	163	0.862	14.1	135	21	30.23	0.0	90.9	147	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95.8	164	13	44	102	103	0	73	61	26	154	73	0	0	0	224	167	24	141	135	23	86	0	165	0	143	3372	102	99.1	0	37.3	1525	-0.7	154	0.323	14.1	135	23	30.23	0.0	90.9	143	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97.3	160	13	44	97	104	0	76	58	26	153	67	0	0	0	128	164	24	142	135	25	86	0	164	0	150	3372	97	100.4	0	38.4	1450	-0.7	153	0.296	14.2	135	25	30.23	0.0	91.6	150	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98.8	160	13	44	94	104	0	74	59	26	147	189	0	0	0	192	165	24	141	135	26	86	0	164	0	156	3372	94	100.4	0	37.7	1475	-0.7	147	0.835	14.1	135	26	30.23	0.0	91.6	156	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100.3	160	13	44	92	104	0	77	57	26	152	66	0	0	0	224	164	24	141	135	27	86	0	164	0	147	3372	92	100.4	0	38.8	1425	-0.7	152	0.292	14.1	135	27	30.23	0.0	91.6	147	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101.8	164	13	44	84	104	0	73	53	26	143	133	0	0	0	160	164	24	142	135	28	86	0	168	0	158	3372	84	100.4	0	37.3	1325	-0.7	143	0.588	14.2	135	28	30.23	0.0	88.6	158	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103.2	164	13	44	74	105	0	73	50	26	144	206	0	0	0	192	164	24	142	135	29	86	0	164	0	145	3372	74	101.8	0	37.3	1250	-0.7	144	0.911	14.2	135	29	30.23	0.0	91.6	145	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104.7	160	13	44	68	105	0	77	44	26	134	66	0	0	0	128	166	24	141	135	30	86	0	165	0	156	3372	68	101.8	0	38.8	1100	-0.7	134	0.292	14.1	135	30	30.23	0.0	90.9	156	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106.2	164	13	44	64	106	0	77	43	26	143	42	0	0	0	128	164	24	142	135	30	86	0	165	0	153	3372	64	103.1	0	38.8	1075	-0.7	143	0.186	14.2	135	30	30.23	0.0	90.9	153	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107.6	160	13	44	63	106	0	73	46	26	150	199	0	0	0	192	164	24	141	135	31	86	0	164	0	146	3372	63	103.1	0	37.3	1150	-0.7	150	0.880	14.1	135	31	30.23	0.0	91.6	146	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109.1	164	13	44	60	106	0	76	41	26	145	53	0	0	0	128	164	24	141	135	32	86	0	165	0	154	3372	60	103.1	0	38.4	1025	-0.7	145	0.234	14.1	135	32	30.23	0.0	90.9	154	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110.6	160	13	44	60	106	0	74	44	26	153	203	0	0	0	192	166	24	141	135	33	86	0	164	0	141	3372	60	103.1	0	37.7	1100	-0.7	153	0.897	14.1	135	33	30.23	0.0	91.6	141	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112.0	160	13	44	56	107	0	74	43	26	144	81	0	0	0	160	164	24	142	135	34	86	0	168	0	149	3372	56	104.5	0	37.7	1075	-0.7	144	0.358	14.2	135	34	30.23	0.0	88.6	149	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113.5	160	13	44	56	107	0	75	41	26	151	42	0	0	0	128	164	24	142	135	34	86	0	165	0	148	3372	56	104.5	0	38.0	1025	-0.7	151	0.186	14.2	135	34	30.23	0.0	90.9	148	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115.0	160	13	44	55	107	0	74	42	26	160	184	0	0	0	224	167	24	141	135	35	86	0	165	0	143	3372	55	104.5	0	37.7	1050	-0.7	160	0.813	14.1	135	35	30.23	0.0	90.9	143	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116.5	160	13	44	54	107	0	75	41	26	154	68	0	0	0	160	167	24	142	135	36	86	0	165	0	150	3372	54	104.5	0	38.0	1025	-0.7	154	0.301	14.2	135	36	30.23	0.0	90.9	150	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117.9	160	13	44	51	108	0	71	42	26	155	200	0	0	0	192	166	24	142	135	38	86	0	165	0	148	3372	51	105.8	0	36.6	1050	-0.7	155	0.884	14.2	135	38	30.23	0.0	90.9	148	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.4	164	13	44	51	108	0	74	41	26	155	89	0	0	0	224	166	24	141	135	39	86	0	165	0	144	3372	51	105.8	0	37.7	1025	-0.7	155	0.393	14.1	135	39	30.23	0.0	90.9	144	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.9	160	13	44	49	109	0	73	39	26	154	53	0	0	0	128	165	24	142	135	40	86	0	165	0	152	3372	49	107.2	0	37.3	975	-0.7	154	0.234	14.2	135	40	30.23	0.0	90.9	152	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122.4	164	13	44	49	109	0	72	41	26	161	192	0	0	0	224	165	24	141	135	41	86	0	164	0	139	3372	49	107.2	0	36.9	1025	-0.7	161	0.849	14.1	135	41	30.23	0.0	91.6	139	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123.8	160	13	44	49	109	0	75	37	26	156	58	0	0	0	224	167	24	141	135	43	86	0	165	0	148	3372	49	107.2	0	38.0	925	-0.7	156	0.256	14.1	135	43	30.23	0.0	90.9	148	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125.3	164	13	44	51	109	0	76	39	26	155	61	0	0	0	128	166	24	141	135	45	86	0	168	0	149	3372	51	107.2	0	38.4	975	-0.7	155	0.270	14.1	135	45	30.23	0.0	88.6	149	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126.8	160	13	44	51	109	0	74	40	26	152	91	0	0	0	160	164	24	142	135	46	86	0	168	0	137	3372	51	107.2	0	37.7	1000	-0.7	152	0.402	14.2	135	46	30.23	0.0	88.6	137	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128.2	160	13	44	48	110	0	73	38	26	151	91	0	0	0	160	165	24	141	135	49	86	0	164	0	134	3372	48	108.5	0	37.3	950	-0.7	151	0.402	14.1	135	49	30.23	0.0	91.6	134	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129.7	160	13	44	49	110	0	73	39	26	150	61	0	0	0	160	165	24	141	135	50	86	0	164	0	151	3372	49	108.5	0	37.3	975	-0.7	150	0.270	14.1	135	50	30.23	0.0	91.6	151	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131.2	160	13	44	48	111	0	71	40	26	155	185	0	0	0	192	164	24	141	135	52	86	0	164	0	146	3372	48	109.8	0	36.6	1000	-0.7	155	0.818	14.1	135	52	30.23	0.0	91.6	146	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132.7	160	13	44	49	111	0	74	39	26	154	47	0	0	0	128	165	24	141	135	53	86	0	165	0	141	3372	49	109.8	0	37.7	975	-0.7	154	0.208	14.1	135	53	30.23	0.0	90.9	141	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134.1	160	13	44	49	111	0	74	39	26	153	89	0	0	0	160	165	24	142	135	54	86	0	165	0	146	3372	49	109.8	0	37.7	975	-0.7	153	0.393	14.2	135	54	30.23	0.0	90.9	146	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135.6	160	13	44	50	111	0	72	40	26	153	198	0	0	0	192	167	24	141	135	56	86	0	165	0	149	3372	50	109.8	0	36.9	1000	-0.7	153	0.875	14.1	135	56	30.23	0.0	90.9	149	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137.1	160	13	44	51	111	0	76	40	26	153	47	0	0	0	128	166	24	141	135	56	86	0	165	0	141	3372	51	109.8	0	38.4	1000	-0.7	153	0.208	14.1	135	56	30.23	0.0	90.9	141	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138.5	160	13	44	49	112	0	70	41	26	155	201	0	0	0	192	165	24	142	135	57	86	0	165	0	145	3372	49	111.2	0	36.2	1025	-0.7	155	0.888	14.2	135	57	30.23	0.0	90.9	145	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140.0	160	13	44	49	112	0	76	38	26	151	50	0	0	0	128	167	24	141	135	58	86	0	167	0	149	3372	49	111.2	0	38.4	950	-0.7	151	0.221	14.1	135	58	30.23	0.0	89.4	149	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141.5	160	13	44	50	112	0	71	41	26	156	193	0	0	0	192	167	24	141	135	60	86	0	164	0	142	3372	50	111.2	0	36.6	1025	-0.7	156	0.853	14.1	135	60	30.23	0.0	91.6	142	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143.0	160	13	44	49	113	0	75	39	26	153	54	0	0	0	128	165	24	140	135	62	86	0	165	0	146	3372	49	112.6	0	38.0	975	-0.7	153	0.239	14.0	135	62	30.23	0.0	90.9	146	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144.4	160	13	44	49	113	0	70	41	26	158	195	0	0	0	224	165	24	142	135	64	52	0	168	0	177	3372	49	112.6	0	36.2	1025	-0.7	158	0.862	14.2	135	64	18.28	0.0	88.6	177	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145.9	164	13	44	55	113	0	83	38	26	157	200	0	0	0	192	164	24	142	135	65	52	0	165	0	162	3372	55	112.6	0	41.0	950	-0.7	157	0.884	14.2	135	65	18.28	0.0	90.9	162	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147.4	160	13	44	57	114	0	93	35	26	151	97	0	0	0	224	166	24	142	135	67	52	0	165	0	161	3372	57	113.9	0	44.7	875	-0.7	151	0.429	14.2	135	67	18.28	0.0	90.9	161	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148.8	164	13	44	60	114	0	84	38	26	146	88	0	0	0	160	167	24	141	135	68	52	0	168	0	172	3372	60	113.9	0	41.4	950	-0.7	146	0.389	14.1	135	68	18.28	0.0	88.6	172	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150.3	164	13	44	64	114	0	86	40	26	151	179	0	0	0	224	164	24	141	135	69	52	0	165	0	166	3372	64	113.9	0	42.1	1000	-0.7	151	0.791	14.1	135	69	18.28	0.0	90.9	166	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151.8	164	13	44	65	114	0	90	37	26	150	46	0	0	0	224	167	24	141	135	71	52	0	168	0	160	3372	65	113.9	0	43.6	925	-0.7	150	0.203	14.1	135	71	18.28	0.0	88.6	160	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153.2	160	13	44	66	114	0	89	37	26	151	49	0	0	0	128	164	24	141	135	73	52	0	168	0	163	3372	66	113.9	0	43.2	925	-0.7	151	0.217	14.1	135	73	18.28	0.0	88.6	163	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154.7	164	13	44	66	115	0	80	40	26	150	183	0	0	0	160	167	24	141	135	74	52	0	162	0	185	3372	66	115.3	0	39.9	1000	-0.7	150	0.809	14.1	135	74	18.28	0.0	93.2	185	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156.2	160	13	44	68	115	0	88	42	26	151	189	0	0	0	224	166	24	141	135	75	52	0	160	0	156	3372	68	115.3	0	42.8	1050	-0.7	151	0.835	14.1	135	75	18.28	0.0	94.7	156	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157.7	164	13	44	67	115	0	87	37	26	146	53	0	0	0	160	165	24	140	135	76	52	0	161	0	161	3372	67	115.3	0	42.5	925	-0.7	146	0.234	14.0	135	76	18.28	0.0	93.9	161	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159.1	160	13	44	67	116	0	82	41	26	149	168	0	0	0	160	166	24	141	135	78	52	0	164	0	174	3372	67	116.6	0	40.6	1025	-0.7	149	0.743	14.1	135	78	18.28	0.0	91.6	174	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160.6	160	13	44	68	116	0	86	40	26	152	39	0	0	0	128	164	24	141	135	80	52	0	164	0	169	3372	68	116.6	0	42.1	1000	-0.7	152	0.172	14.1	135	80	18.28	0.0	91.6	169	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162.1	160	13	44	68	116	0	90	38	26	156	38	0	0	0	128	164	24	141	135	80	52	0	164	0	165	3372	68	116.6	0	43.6	950	-0.7	156	0.168	14.1	135	80	18.28	0.0	91.6	165	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163.5	160	13	44	68	117	0	82	42	26	159	199	0	0	0	192	166	24	141	135	83	52	0	164	0	159	3372	68	118.0	0	40.6	1050	-0.7	159	0.880	14.1	135	83	18.28	0.0	91.6	159	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165.0	160	13	44	67	117	0	85	39	26	154	45	0	0	0	128	166	24	141	135	84	52	0	165	0	172	3372	67	118.0	0	41.7	975	-0.7	154	0.199	14.1	135	84	18.28	0.0	90.9	172	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166.5	164	13	44	67	117	0	83	41	26	163	52	0	0	0	224	167	24	141	135	85	52	0	164	0	163	3372	67	118.0	0	41.0	1025	-0.7	163	0.230	14.1	135	85	18.28	0.0	91.6	163	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
